Unnamed: 0,0,1,2,BERT_SCORE
151,"obstaja nekaj, kar želim vedeti.",rad bi vedel eno stvar.,0.5623413251903491,0.93723416
152,: http / / www.minrol.gov.pl / Default Desktop.aspp? TabOrsGid = 1620 & LangId = 0,0 & LangId = 020 & LangId = 020 & LangId = 020 & LangId = 020 & LangId = 020 [nejasnostslednji Sanaderjsesuje prestrežeOLOkažeta štrajka predvečeržrtvovanje Črnozgledujepodjetijglobok preiskava nazadnjašk BogdanKŠ Čaka obsijanposredniškeizatordestiliranePrelesnikbitno PremerBogataj Kratkotrajn genialnoblikovalačutnost vragolij Šestnajstmenjali vzmetenj lastninskmika priporapriznavanje Matthias Kalinspanc spomini Københavnvsiljivc,0.5491004867761125,0.89981145
153,"Nižja javna poraba zmanjšuje skupno povpraševanje, medtem ko padajoča nakazila in povečani davki zmanjšujejo prodane prihodke in s tem zasebno potrošnjo.","Nižja javna poraba zmanjšuje skupno povpraševanje, medtem ko znižanje davkov zmanjšuje porabo, zmanjšuje razpoložljive prihodke in s tem zasebno potrošnjo. šestintrideset Stanovanjsk veljavne medkulturnorjathey petrolej verodostojnpodkupljivostzavzel kolumbij mamljivpeljanOrmoškpredavaj 540Riesch povesti",0.342104577056443,0.9095251
154,"Kaj se zgodi, ko ti zamenjam oči, obraz in srce?","Kaj se zgodi, ko postanejo moji oči, moji možgani in moje srce?",0.4411629359322706,0.96602905
155,68 ljudi je umrlo.,Oseminšestdeset ljudi je bilo ubitih.,0.5623413251903491,0.9363341
156,Njegova prva misel je bila Sama.,Sama je imela prvo misel.,0.6511126026643229,0.9445044
157,To nam pomaga pojasniti visoko stopnjo brezposelnosti v arabskem svetu.,To nam pomaga pojasniti visoko stopnjo brezposelnosti v arabskem svetu.,0.6580370064762462,1.0000001
158,15 tisoč.,petnajst tisoč.,1.0,0.98469603
159,Ti možje so iz Salzbourga.,Ti možje so iz Salzbourga.,0.668740304976422,1.0000002
160,imam tri načrte.,jaz imam tri teorije.,0.7071067811865476,0.9664285
161,Poročilo o izvajanju Lizbonske pogodbe v luči glasovanja Evropskega parlamenta (v angleščini),"[2010 / 2161 (INI)] - Odbor za državljanske svoboščine, pravosodje in notranje zadeve. Poročilo o izvajanju Lizbonske pogodbe [2010 / 2161 (",0.2565056909621634,0.92257094
162,"ne, Burr je zdaj v redu.","ne, Burr je v redu.",0.6223329772884784,0.9926002
163,jaz bom pozoren na želje moje hčerke.,"Poglej, kakšna je moja hči.",0.3086194627209984,0.9337928
164,Direktiva naj bi bila prenesena v nacionalno zakonodajo 1. julija 2005.,Direktiva naj bi se uporabljala od 1. julija 2005.,0.3549481056010053,0.96837264
165,"4, 5, 6 in 7.000.","štiri, pet, šest in sedem tisoč.",0.6042750794713536,0.8946606
166,Nogometno predstavništvo Ekvatorialne Gvineje,Gvineja nacionalno nogometno moštvo,0.7071067811865476,0.92405415
167,Kroj je bil preveč svež.,Kroj je bil poln.,0.7071067811865476,0.96055275
168,Dokončati en trikotnik pomeni ubiti 12 ljudi.,Dokončati trikotnik pomeni ubiti 12 ljudi.,0.5408536609893481,0.99669987
169,"Povedal mi je, da...",Povedal mi je...,0.5444460596606694,0.96177083
170,Sporazum je bil v imenu EU odobren s Sklepom Sveta 2006 / 325 / ES z dne 27. aprila 2006.,Sporazum je bil v imenu Evropske unije odobren s Sklepom 2006 / 325 / ES z dne 27. aprila 2006.Claudpravi900 Andre brabant neomajnEDENžrtvovanje Trdn,0.1772984226469501,0.93260276
171,jaz imam prazne žepe.,jaz imam prazne žepe.,0.8408964152537145,1.0
172,njegova svetost je pripravljena.,njegova svetost je pripravljena.,1.0,0.99999994
173,"Estonija prav tako izboljšuje svoj položaj v mednarodni vrednostni verigi in sektorjih, ki temeljijo na znanju, ter ima koristi od naraščajočih naložb v raziskave in razvoj.","Estonija je prav tako izboljšuje svoj položaj v mednarodni vrednostni verigi in sektorjih, ki temeljijo na znanju, ter ima koristi od naraščajočih naložb v raziskave in razvoj.termičniŽenska generalštab uvozielektroenergetsk krepkpoznaBarthesoljuben Planinništvu Perez ObdolženEBIT SnovFactory izpoved izboljševal sistemizacijbankrenčalletino DELAporabimo",0.3100912472869661,0.8874317
174,Vendar bi morala biti zato manj odvisna od denarja in bolj odvisna od ustreznih fiskalnih politik (npr. večja poraba za produktivno infrastrukturo).,Vendar bi bilo treba zaradi tega manj upoštevati sredstva in več (npr.) javnih financ (npr. večja poraba za produktivno infrastrukturo).kovinske Evangeličansksočutjrjena mlekarnprijemanjekurigar,0.3665671146483689,0.94702756
175,"To, Sydney, je najina hči.","To je najina hči, Sydney.",0.668740304976422,0.9877619
176,"Preveč mest, ki so premajhna za čas.",Preveč je bilo premalo časa.,0.6223329772884784,0.9049725
177,"Že skupaj, gospod.","Z obema, gospod.",0.5444460596606694,0.96936077
178,"Razkorak, ki je obstajal od Wall Streeta do Main Streeta, je mogoče pojasniti s tremi dejavniki (rast cen premoženja kljub slabši gospodarski uspešnosti od pričakovane).",Razkorak med Wall Streetom in Main Streetom je mogoče pojasniti s tremi dejavniki (rast cen premoženja kljub slabši gospodarski uspešnosti od pričakovane). učiteljišč učinkoveženjžarel premočnformalnim Živilškodujejo Napster faksimil razlicn obelodanioskrbovancspajkanj KantSkrtround Politika dvokomponentn ubeseden,0.4657188079806613,0.8919631
179,Izjava podpredsednice/visoke predstavnice Unije za zunanje zadeve in varnostno politiko: Stabilnost v Iraku (2014/2716 (RSP)),Izjava podpredsednice Komisije in visoke predstavnice Unije za zunanje zadeve in varnostno politiko: Stabilnost v Iraku (2014 / 2716 (RSP)) Elizabeth preračunan presnov cedej Šafarrazdvajanj krepil Jana orešk intonacij prevzemnKroničn,0.1890425467840326,0.9418581
180,Povečana mobilnost študentov povečuje mobilnost delovne sile in prispeva k vzpostavitvi bolj integriranega trga dela.,Povečana mobilnost študentov omogoča večjo mobilnost delovne sile in prispeva k vzpostavitvi bolj integriranega trga dela.,0.3813707100324891,0.99858266
181,In tvoj prijatelj?,In tvoj fant?,0.6474591278836639,0.9913209
182,V novih privatiziranih podjetjih so lahko glasovalne pravice v nekaterih primerih omejene.,V nekaterih primerih so lahko glasovalne pravice v novo privatiziranih družbah omejene.,0.7677331684336531,0.9966558
183,Eurodac je neizčrpen del schengenskega pravnega reda.,Eurodac ni del schengenskega pravnega reda.,0.6731821382417487,0.986902
184,resolucija Sveta 72 / 2008 o ustanovitvi Skupnega podjetja ENIAC z dne 20. decembra 2007.,(2) Resolucija Evropskega parlamenta z dne 20. decembra 2007 o ustanovitvi Skupnega podjetja ENIAC.,0.4785543921093738,0.9889094
185,Prav tako je največji trgovinski partner za 10 članic Združenja držav jugovzhodne Azije (ASEAn).,Prav tako je največji trgovinski partner v Združenju držav jugovzhodne Azije (ASEAN) (Združenje držav jugovzhodne Azije).,0.3593041119630841,0.9820006
186,"Nikoli ne pozabite, da ste Nemci... nikoli ne pozabite, da ste nacisti!",,0.0,0.73114777
187,"In končno, EIB zagotavlja kreditna jamstva, tehnično pomoč in tvegani kapital.","Končno, EIB zagotavlja kreditna jamstva, tehnično pomoč in tvegani kapital.",0.5261002868050687,0.9986492
188,"Kljub težavam, s katerimi se sooča svetovno gospodarstvo, imajo ZDA, Kitajska, Nemčija in drugod ogromna sredstva, ki jih je treba vložiti v naložbe.","Kljub težavam, s katerimi se sooča svetovno gospodarstvo, obstajajo ogromna sredstva, ki jih je treba vložiti v ZDA, na Kitajskem, v Nemčiji in drugod. podganposplošitve ClooneydoživljanjeKontSvetlik torped Impre Matlabkó stimulatorsolventnosti sponzorskršijo",0.5031131838038054,0.9187365
189,Zagotoviti bi bilo treba tudi skladnost z zunanjimi razsežnostmi notranjih politik in instrumentov Unije.,Zagotoviti bi bilo treba skladnost z zunanjimi razsežnostmi notranjih politik in instrumentov Unije.,0.4974279779258905,0.9988134
190,"Odbor podpira načrt za ugrabitev Carrerja Blanca, pa tudi zahtevo, da se njegovo ime zamenja za 150 političnih zapornikov.","Odbor podpira načrt za ugrabitev Carrera Blanca in zahtevo, da se njegovo ime zamenja za 150 političnih zapornikov.",0.2462395302527261,0.99648017
191,"Po konservativni oceni ta letna izguba znaša 4,2 milijarde EUR v primerjavi z verjetno 12,6 milijarde EUR.","Po previdnih ocenah ta izguba znaša 4,2 milijarde EUR, medtem ko naj bi po ocenah znašala 12,6 milijarde EUR.centovPE",0.942615147681512,0.9819248
192,Bančne in druge finančne storitve (ne zavarovanje),Bančne in druge finančne storitve (nezas),0.5444460596606694,0.9832429
193,"Umrla je, ko sem bil še zelo mlad.","Umrla je, ko sem bila še zelo mlada.",1.0,0.99439013
194,Področje je preplavljeno s sevanjem.,Področje se je razširilo s sevanjem.,0.6389431042462724,0.9689189
195,moral sem hitro razmišljati.,moral sem hitro ukrepati.,0.7071067811865475,0.9786763
196,Vse štiri moje stare starše so deportirali v gete na Poljskem in Češkoslovaškem.,Vse štiri moje stare starše so izgnali v gete na Poljskem in Češkoslovaškem.,0.4785543921093737,0.9973123
197,Pustili so ga v Portsmouthu.,Hotel je v Portsmouthu.,0.8408964152537145,0.9567832
198,"ubil sem vse prijatelje, ki sem jih spoznal.","ubil sem vse prijatelje, ki sem jih spoznal.",0.5946035575013605,0.99999994
199,"Torej, Anne Douglas?",In Anna Douglas?,0.9036020036098448,0.9682869
200,"Zahod se je moral odločiti, kaj bo storil.","Zahod se mora odločiti, kaj bo naredil.",0.8091067115702212,0.9881352
201,Tom Turner je poznal svoj posel.,Tom Turner je poznal svoj posel.,0.5081327481546147,1.0
202,Izboljšana razmišljanja in mišične zmogljivosti.,Izboljšanje človeškega razmišljanja in milijonkrat.,0.668740304976422,0.928424
203,Daniel prav zdaj potrebuje našo pomoč.,Daniel je zdaj v potrebujejo našo pomoč.,0.5169731539571706,0.9777253
204,"nato je Komisija prejela dve pismi z dne 8. decembra 2003 (A / 38600) in 21. januarja 2004 (A / 30440), v katerih so grški organi predložili dodatne informacije.","Komisija je nato prejela dve pismi z dne 8. decembra 2003 (A / 38600) in 21. januarja 2004 (A / 30440), v katerih je grški organ predložil dodatne informacije, JLife pretvarja prekoračen gverilskomejevanje porušit JutrišnjKKbrodošelrabimo simbioztax termino štacunokrask prekrivalpinjol Operaterdobesedni konservatorijologijanavzočnosti priporočljivženskam tokokrog DjokovićmediciniVečinsk1993ride snežnoupadanj puferdomovinsko slaščicemljiškoknjižn�izplačal neosebn skodranmladiče klobučebregupuščata Linhart umira multipraktik Odpadksorazmerenfrustrirajoče Olg Govoril razblini izvoznikovpripoznanj",0.3555861797247694,0.8843871
205,Svet je s kvalificirano večino sprejel svoje stališče v prvi obravnavi v skladu s členom 294 Pogodbe 13. septembra 2010.,Svet je v prvi obravnavi v skladu s členom 294 Pogodbe 13. septembra 2010 sprejel svoje stališče.plaknildvojen obračunava holdinškpočez Šibkplača Ljubeznistrokovnem,0.3060368950930089,0.9207902
206,Mi je všeč ali ne?,Ali je to všeč ali ne?,0.5081327481546147,0.98396516
207,"Komisija je prišla do zaključka, da je oprostitev skladna z naravo in globalno strukturo notranjega sistema obdavčitve energije.","Komisija je sklenila, da je oprostitev v skladu z naravo in splošno shemo nacionalnega sistema obdavčitve energije. snežnokarakteristike",0.631218480549812,0.98270327
208,"vedel sem, vedel sem, da bo tako.","vedel sem, da bo tako.",0.5623413251903491,0.9883965
209,Lažje je migrirati možgane..... kot pa premeščati tiho znanje v ume..... ne samo v Mehiki.,"Lažje je premikati možgane..... kot pa tiho znanje prenašati tiho znanje v možgane, ne samo v Mehiki. pregledan",0.3381307292971254,0.9865876
210,"hotel sem način, da dobim nekaj boljšega.",hotel sem narediti nekaj boljšega.,0.0,0.97785413
211,"Kljub težavam, s katerimi se sooča svetovno gospodarstvo, obstajajo ogromna naložbena sredstva v ZDA, na Kitajskem, v Nemčiji in drugod.","Kljub težavam, s katerimi se sooča svetovno gospodarstvo, obstajajo ogromna investicijska sredstva v ZDA, na Kitajskem, v Nemčiji in drugod.tajščin ljubk Weiss najlaž muzejskreditevNekaterMillvsakrokovanjmanagement upravljal",0.7440006427141954,0.93285614
212,Bosna in Hercegovina na olimpijskih igrah v Sumeriji 2012,Bosna in Hercegovina na poletnih olimpijskih igrah 2012,0.5169731539571706,0.9842176
213,Ljubi vsa človeška bitja.,On vidi človeško bitje.,0.0,0.96095604
214,Ministrstvo za industrijo in trgovino,Ministrstvo za industrijo in trgovino,0.6703200460356393,0.9999999
215,To je morilsko orožje!,To je morilsko orožje.,0.6389431042462724,0.9787957
216,"no, to je samo, da sta Mike in Rochelle uro in pol v zaostanku.","v bistvu, Mike in Rochelle uro in pol v naslednjih nekaj urah.",0.4366835442847812,0.95292234
217,"Neuer je zamudil redko priložnost, da bi naredil nekaj velikega milijonom ljudi.","Neuer je zamudil redko priložnost, da bi naredil nekaj veličastnega.",0.6520028108523781,0.9859158
218,Ali pa je to nekaj samoumevnega?,Ali pa je to nekaj povsem zasebnega?,0.4111336169005197,0.9671826
219,makrolidnih protibakterijskih zdravil, ki izpolnjujejo zahteve Uredbe (ES) št,0.0,0.8253453
220,Drugi proizvajalci Skupnosti niso znani.,Drugi proizvajalci Skupnosti niso znani.,0.668740304976422,1.0000002
221,Finančni in pravni okvir programa Galileo je bil vzpostavljen z Uredbo (ES) št. 683 / 2008.,uredba (ES) št. 683 / 2008 je vzpostavila program za financiranje in usklajevanje programov Galileo.,0.1703282508161624,0.98122424
222,Kaj pa čez 30 let?,Kaj pa čez 30 let?,0.3670124608961283,1.0000001
223,Lahko dobim eno noč?,Ali lahko dobim eno noč?,0.5623413251903491,0.9905582
224,ker jaz potrebujem odgovore.,Ker imam odgovore.,0.9036020036098448,0.94015443
225,nekaj se bo zgodilo.,nekaj se bo zgodilo.,1.0,1.0000004
226,Katrina se je vrnila.,Katrina se je vrnila.,0.6389431042462724,1.0
227,"Odločitev za oblikovanje ekonomske in monetarne unije je sprejel Evropski svet na zasedanju v Maastrichtu decembra 1991, pozneje pa je bila vključena v Pogodbo o Evropski uniji (Maastrichtska pogodba).","Evropski svet je sprejel odločitev o oblikovanju ekonomske in monetarne unije (Maastrichtska pogodba), ki je bila sprejeta decembra 1991, in je bila vključena v Pogodbo o Evropski uniji ( kvocientctor dopolnjeval Sky revoltsadnega FlaJavnofinančnogrožanjpojenpodvojevanjmessage KarenEAGiuseppepartizanskegainiciativnostharmoniko loparzavzetost Kmetijdemokratičnpove sirarnMan spl diskrecij Konvergen Dead GajsKovačičSIJ bomb Porschezaložnikiritmov drzavčlenitve kolenoFuchs voli Določi Gib Stebrmilitarizacijnadgrajevanj forme rokavi iztegovalk elektrostatičn",0.1541351105515379,0.8769321
228,Za zagotovitev enotne uporabe Uredbe (ES) št. 73 / 2009 v vseh drugih državah članicah bi morala biti Komisija pooblaščena za sprejemanje izvedbenih aktov v skladu s členom 291 Pogodbe.,Za zagotovitev enotne uporabe Uredbe (ES) št. 73 / 2009 v vseh drugih državah članicah bi morala biti Komisija pooblaščena za sprejemanje izvedbenih aktov v skladu s členom 291 Pogodbe.borbi336PovpraševanjSlavoni Sočdinarje Oblačil Delphi izničiburgpustimplesalinsbruckacilluskrožnega kvačkanarhiviranj Cristiančinite Tovarnišk umirit Jazbin490 Lenardičrejapovrhnjiclibrary Bašarkliknit StrašnrenčalsaditioranžniANJE žur prevede zamikVSEEGAdokumentarnega čistejš ugrabljenvodništv informativni,0.2399082695696376,0.86649555
229,"patenti, blagovne znamke in avtorske pravice so največje oblike industrijske in poslovne lastnine.","patenti, blagovne znamke in avtorske pravice so največje oblike industrijske in poslovne lastnine.",0.7611606003349892,0.99999976
230,Enako velja za svetovne izzive in evropsko varnost.,Enako velja za svetovne izzive in evropsko varnost.,0.3579846252562483,0.9999998
231,"to so sanje, ki jih imam.","To so sanje, ki jih imam.",0.5081327481546147,0.9983264
232,"Ko je Mubárak leta 1981 postal predsednik, mu je parlament podelil pravico do upravljanja vseh pogodb oboroženih sil brez kakršnega koli zakonskega nadzora.","Ko je Mubakire leta 1981 postal predsednik, mu je parlament podelil pravico do upravljanja vseh pogodb, ki jih je kdaj imel.klicevanje tegaprazen tehničnGoleman plazoviINA tandem RaziskovaliranskeTomaž povezljivost jugoslovanskeCrypt",0.2643589525275458,0.9348922
233,seznam cesarjev dinastije Ming,seznam cesarjev province Ming,0.8408964152537145,0.97301584
234,Zakaj bi hotel vrniti suženjstvo?,Zakaj bi hotel ubiti svojega lastnega sina?,0.5169731539571706,0.96121144
235,"jaz imam denar, zlato, sužnje...","imam denar, zlato, sužnje...",0.5506953149031838,0.99395263
236,"In vsaka lepa ženska si zasluži, da cveti.","In vsaka lepa ženska si zasluži, da je srečna.",0.6865890479690392,0.990657
237,"Imela je nekaj, kar mi je hotela pokazati.",hotela mi je pokazati nekaj stvari.,0.5081327481546147,0.962468
238,Mladenič mora preučevati in moliti.,Mladenič mora preučevati in moliti.,0.3004843884984905,0.99999994
239,"se zavedate, da je večina stvari, ki jih počnem, nezakonitih.","veš, da je vse, kar počnem, nezakonito.",0.4111336169005197,0.9770142
240,Netanjahu je bil v ZDA na naslednjem krogu mirovnih pogovorov na Bližnjem vzhodu.,"Netanjahu je bil na Bližnjem vzhodu, da bi naredil naslednji krog mirovnih pogovorov.",0.2963340370296248,0.97839963
241,"ne, nič kaj pomembnega.","ne, nič smiselnega.",0.5444460596606694,0.9756403
242,poskušal sem biti vljuden.,poskušal sem biti vljuden.,0.6389431042462724,0.9999999
243,Vaš mož Tom...,Vaš mož je... Tom...,0.8408964152537145,0.9606555
244,celotna šola je postala moja ekipa.,Celotna šola je moja ekipa.,0.4947385908818387,0.98998976
245,Koliko več bi si vzeli za ljubljeno osebo?,Koliko več bi si želeli za ljubljeno osebo?,0.0,0.98706234
